ID,NAME,ADRESS,CITY,STATE,POSTAL,EMAIL,PHONE,WEBSITE,LAT,LNG
BHU002,UNION HARDWARE INC.,7800 WISCONSIN AVE,BETHESDA,MD,20814-3572,david@unionhardware.com,301-654-7810,,38.989271,-77.095272
BHV001,UNDERWOOD SUPPLY,P.O. BOX 243,OTTAWA,KS,66067,,785-242-1264,,38.618465,-95.269965
BHW001,UNIVERSAL PLUMBING SUPPLY,2301 CONGRESS,HOUSTON,TX,77003,,713-225-5198,,29.748487,-95.346925
BHX001,UNIVERSAL PLUMBING SUPPLY,14511 WEST 11 MILE ROAD,OAK PARK,MI,48237,,248-542-3888,,42.466935,-83.182073
BI001,GRUPO NOVEM C/O IMZA FRWDING,13491 PORT DRIVE,LAREDO,TX,78045,betoag@hotmail.com,52-81-8153-0020,,27.622935,-99.513046
BIB001,ULTIMATE PLUMBING SUPPLY,305 N ERIC DR #D,PALATINE,IL,60067,,847-776-6001,,42.107846,-88.062676
BIC001,ULTRA DESIGN CENTER,590 QUIVAS STREET,DENVER,CO,80204,kevin@ultradesigncenter.com,303-571-5611,,39.7345,-105.020783
BID001,UNITED BMEC Pte Ltd,140 PAYA LEBAR ROAD,SINGAPORE,,409015,,65-291-5333,,1.290475,103.852036
BIF001,VS PLUMBING & HEATING LLC  SA,60 WICKHAM DRIVE,WARWICK,NY,10990,,845-987-7179,,41.263165,-74.365461
BIG001,VISTA SALES ASSOC.,505 S. Violet St.,GOLDEN,CO,80401,sales@vistasales.biz,303-989-7636,,39.724445,-105.214237
BIH001,VP SUPPLY,3445 WINTON PL.,Rochester,NY,14623,accounting@vpsupply.com,585-272-0110,,43.08631,-77.634942
BIH002,LEGION WHOLESALE SUPPLY,4818 PEACH STREET,ERIE,PA,16509,sgerlach@vpsupply.com,(814) 864-4896,WWW.LEGIONSUPPLY.COM,42.066538,-80.062393
BII001,VMS INC.,P.O. BOX 150,VALPARAISO,IN,46360,,219-879-8484,,41.698043,-86.880933
BIJ001,V & W SUPPLY,221 INDUSTRIAL PARKWAY,PELHAM,AL,35124,dallen@vwsupply.com,205-324-9521,www.vwsupply.com,33.310445,-86.784883
BIJ002,V & W SUPPLY,3320 2ND AVENUE SOUTH,BIRMINGHAM,AL,35222,sedwards@vwsupply.com,205-324-9521,www.vwsupply.com,33.523657,-86.769112
BIJ003,V & W SUPPLY,1271 OLD HIGHWAY 11,TRUSSVILLE,AL,35173,dallen@vwsupply.com,205-655-0001,www.vwsupply.com,33.64517,-86.573973
BIJ004,V & W SUPPLY,711 21ST AVENUE,TUSCALOOSA,AL,35403,pheggem@vwsupply.com,205-758-8621,www.vwsupply.com,33.202869,-87.562436
BIK001,VALLEY DECO out of business,100 E VALLEY BLVD,Alhambra,CA,91801,,626-289-9287,,34.089805,-118.128547
BIL001,VALLEY VALVE & PIPE SUPPLY,3320 S. COLLEGE,BRYAN,TX,77801,,979-779-7042,,30.638964,-96.361548
BIM001,VENTURA WHOLESALE ELECTRICINC,1785 NORTH VENTURA AVE.,Ventura,CA,93001-1573,venturaelectric@yahoo.com,805-667-6666,,34.325102,-119.320782
BIN001,VIELHAUER PLUMBING SA,12107 JOHNSON DR,SHAWNEE MISSION,KS,66216,,913-268-9385,,39.012758,-94.740639
BIO001,VILLAGE PLBG SA,9017 N. MILWAUKEE AVE.,NILES,IL,60714,,847-966-1750,,42.030503,-87.813671
BIP001,VILLAGE VIEW LIGHTING,490 E EASY ST. #1,Simi Valley,CA,93065,ltgwizard490@yahoo.com,805-522-4567,,34.270627,-118.772831
BIQ001,VIC BOND SALES,43780 MERRILL,STERLING HEIGHTS,MI,48314,Barrylevine@hotmail.com,586-731-4330,,42.6109,-83.053791
BIQ002,VIC BOND SALES,1240 EAST COLDWATER ROAD,FLINT,MI,48505,Aolm@mycomcast.com,810-787-5321,,43.064457,-83.695674
BIR001,VIC'S PLUMBING SUPPLY CO.,1864 GOODYEAR AVE,VENTURA,CA,93003,andy@vicssupply.com,805-643-4565,,34.271122,-119.222286
BIS001,VAN NATTA MECHANICAL,25 WHITNEY ROAD,MAHWAH,NJ,7430,steves@vannattamechanical.com,201-391-3700,,41.088707,-74.143755
BIT001,W.A. BIRDSALL & CO,1819 W. ELIZABETH AVE.,LINDEN,NJ,7036,vicki@birdsallbath.com,908-862-4455,,40.622048,-74.24459
BIU001,WATER CONCEPTS,3636 THORTON AVE,Fremont,CA,94536,,510-793-2284,,37.562619,-121.998912
BIV001,WARREN PIPE,23883 HOOVER ROAD,Warren,MI,48089,,586-294-6810,,42.469657,-82.997004
BIV002,WARREN PIPE,18660 15 MILE,FRASER,MI,48026,sales@warrenpipe.com,586-294-6810,,42.537678,-82.950228
BIW001,W.A. BIRDSALL & CO.,40 PARK AVE.,SUMMIT,NJ,7901,PWhelan@WABirdsall.com,908-227-2137,,40.718236,-74.35923
BJA001,WAUKEGAN PLUMBING SUPPLY,984 ROUTE 59.,ANTIOCH,IL,60002,,847-395-7777,,42.46786,-88.093423
BJB001,WAYNE PIPE SUPPLY INC.,6040 INNOVATION BLVD,FORT WAYNE,IN,46818,,219-423-9577,,41.148811,-85.229223
BJF001,WESTLAKE DESIGN,2903 AGOURA .,WESTLAKE VILLIAGE,CA,91361,,,,34.147037,-118.852186
BJG001,WESTLAND BATH SALES INC SA,2257 WILLOWBROOK WAY,Sandy,UT,84092,,801-571-3148,,40.559297,-111.822944
BJH001,WESTHEIMER PLUMBING & HEATING,3590 EAST T.C. JESTER,HOUSTON,TX,77018,accounting@westheimerplumbing.com,713-956-0090,,29.826959,-95.426275
BJH002,WESTHEIMER PLUMBING & HEATING,3600 KIRBY DR,HOUSTON,TX,77098,accounting@westheimerplumbing.com,713-942-9519,,29.734355,-95.414632
BJH003,WESTHEIMER PLUMBING & HEATING,19189 I-45 SOUTH,SHENANADOAH,TX,77385,accounting@westheimerplumbin.com,832-813-0433,,30.188939,-95.42988
BJI001,WESTSIDE BATH,2141 WESTWOOD BLVD.,LOS ANGELES,CA,90025,westsidebath@yahoo.com,310-481-3971,,34.045803,-118.445555
BJK001,W.W. & W. PLUMBING SUPPLY CORP,631 VANDERBILT AVE,BROOKLYN,NY,11238,,905-712-4009,,40.67988,-73.963817
BJL001,WRIGHT PLBG & HTG  SA,525 E. FOUNTAIN BLVD,COLORADO SPRINGS,CO,80903,,719-634-3738,,38.834303,-104.816208
BJM001,WOOL KITCHEN & BATH,1321 N.E. 12TH AVENUE,FT. LAUDERDALE,FL,33304-1827,michaeln@woolsupply.com,954-763-3632,www.woolsupply.com,26.143013,-80.131567
BJN001,WOOL KITCHEN & BATH,4340 S.W. 74TH AVE.,MIAMI,FL,33155,mannyk@woolsupply.com,305-266-7111,www.woolsupply.com,25.738617,-80.309666
BJO001,WOOL KITCHEN & BATH,5910 SHIRLEY STREET,NAPLES,FL,34109,patt.johnson@woolsupply.us,239-597-8155,www.woolsupply.com,26.240552,-81.764941
BJP001,WOOL KITCHEN & BATH,13950 N.W. 8TH STREET,SUNRISE,FL,33325,peterr@woolsupply.com,954-846-8578,www.woolsupply.com,26.112185,-80.321831
BJQ001,WALKER'S SUPPLY CO. INC.,102 LINCOLN ROAD,ALCOA,TN,37701,yancey.quiett@walkersupply.com,865-982-7320,,35.789642,-83.98208
BJR001,CUSTOM PLUMBING & HARDWARE,1205 WEST LOOP NORTH STE. 120,HOUSTON,TX,77055,,713-961-1324,,29.797523,-95.492652
BJS001,WALLACE PUMP SUPPLY,680 U.S. 231,BRUNDIGGE,AL,36010,wpump9729@charterinternet.com,334-735-2338,,31.673085,-85.811563
BJU001,EDGEWATER P & H,400 WALNUT STREET,YONKERS,NY,10701,,914-965-1820,,40.944049,-73.881102
BJV001,WAREHOUSE DISCOUNT CENTER,30621 CANWOOD STREET,AGOURA HILLS,CA,91301,gregga@wdcappliances.com,805-222-1380,www.wdcappliances.com,34.132842,-118.760077
BJV002,WAREHOUSE DISCOUNT CENTER,9640 TOPANGA CYN. BLVD.,CHATSWORTH,CA,91311,michellem@wdcappliances.com,818-700-0606,www.wdcappliances.com,34.267262,-118.595523
BJV003,WAREHOUSE DISCOUNT CENTER,14349 WHITE SAGE ROAD,MOORPARK,CA,93021,michellem@wdcappliances.com,805-222-1380,www.wdcappliances.com,34.291238,-118.87573
BJW001,WAREHOUSE DISCOUNT CENTER,3920 STATE STREET,SANTA BARBARA,CA,93105,brianj@wdcapplicancs.com,805-898-9883,www.wdcappliances.com,34.498628,-119.748212
BJX001,WHITEHEAD PLUMBING,1601 FRANFORD AVE,PANAMA CITY,FL,32401,,850-785-9227,,30.161715,-85.652692
BJY001,WHITCHER PLUMBING & HTG INC SA,1500 W. MAUMEE ST.,ADRIAN,MI,49221,,517-265-1389,,41.905523,-84.053417
BJZ001,WEBSTER SUPPLY CO.,1758 WEBSTER AVE.,BRONX,NY,10457,,718-583-1600,,40.846788,-73.899203
BK001,SNOW & JONES INC.,149 KATHERINE LEE BATES ROAD,FALMOUTH,MA,2540,terri.junior@snowandjones.com,508-548-3811,www.snowandjones.com,41.551498,-70.614752
BK002,SNOW & JONES INC.,126 LONGPOND ROAD,PLYMOUTH,MA,2360,kdanielle.jones@snowandjones.com,508-747-5222,www.snowandjones.com,41.958437,-70.667258
BK003,SNOW & JONES INC.,9 JAN SEBASTIAN WAY,SANDWICH,MA,2563,terri.junior@snowandjones.com,508-833-0613,www.snowandjones.com,41.757904,-70.496815
BK004,SNOW & JONES INC.,85  ACCORD PARK DRIVE,NORWELL,MA,2061,kdanielle.jones@snowandjones.com,781-878-3312,www.snowandjones.com,42.161768,-70.793931
BK005,SNOW & JONES INC.,94 CAMBRIDGE ST,MIDDLEBORO,MA,2346,terri.junior@snowandjones.com,508-946-4762,www.snowandjones.com,41.893158,-70.911152
BK006,SNOW & JONES INC.,365 CENTRAL STREET,STOUGHTON,MA,2072,terri.junior@snowandjones.com,781-341-5125,www.snowandjones.com,42.1251,-71.102271
BK007,SNOW & JONES INC.,167 WHITES PATH,SOUTH YARMOUTH,MA,2664,terri.junior@snowandjones.com,508-394-0911,www.snowandjones.com,41.705666,-70.228631
BK008,SNOW & JONES INC.,86 FOREST STREET,BROCKTON,MA,2304,terri.junior@snowandjones.com,508-583-2524,www.snowandjones.com,42.083434,-71.018379
BKA001,WEHBY PLUMBING,510 27TH AVE NORTH,NASHVILLE,TN,37209,invoices@wehbyplumbing.com,615-255-7424,,36.149599,-86.874487
BKB001,WHOLESALE WAREHOUSE,6316 SEPULVEDA BLVD.,VAN NUYS,CA,91411,bbkkeepprr@aol.com,818-901-1061,,34.177853,-118.459943
BKC001,MEYER PLUMBING SUPPLY,311 SECOND STREET,OAKLAND,CA,94607,kavery@jlkbg.com,510-832-3324,,37.80955,-122.291853
BKD001,WEST COAST KITCHEN & BATH,16693 A ROSCOE BLVD SUITE A,NORTH HILLS,CA,91343,,818-830-0277,,34.2389,-118.481122
BKE001,WEST COAST BEAUTY SUPPLY,5001 INDUSTRIAL WAY,BENICIA,CA,94510,,707-748-4800,,38.076211,-122.148763
BKF001,WINTHROP SUPPLY COMPANY,4851 WINTHROP AVE,INDIANAPOLIS,IN,46205,,317-926-5367,,39.827592,-86.13568
BKG001,WESTBURNE,10612 STANFORD AVE.,GARDEN GROVE,CA,92840,,714-534-6325,,33.786208,-117.93292
BKJ001,WESTBURNE,635 WESTBURNE DRIVE,VAUGHAN ONTARIO,,L4K 4R8,,905-712-4004,,43.835644,-79.500148
BKK001,WESTBURNE,981 CORPORATE CTR SUITE 200,POMONA,CA,91768,terry.west@ferguson.com,760-743-8155,,34.06536,-117.783456
BKL001,WESTBURNE,417 GUIVAS STREET,Denver,CO,80204,,303-534-5111,,39.7345,-105.020783
BKM001,WESTBURNE,4200 rue HICKMORE,ST-LAURENT,QC,H451V4,,514-344-9378,,45.516666,-73.666664
BKO001,WESTBURNE,765 W. THIRD AVENUE,ESCONDIDO,CA,92025,charles.pulley@ferguson.com,760-743-8155,,33.097366,-117.059361
BKP001,WESTBURNE,1450 VALLEY STREET,COLORADO SPRINGS,CO,80915,,719-637-1200,,38.854194,-104.716756
BKQ001,WESTBURNE,862 NORTH EASTON ROAD,Doylestown,PA,18901,,215-368-5226,,40.30506,-75.144427
BKS001,WESTERN NEVADA SUPPLY,200 BELLA WAY,SUSANVILLE,CA,96130-3146,rosu@wns1.com,530-251-5800,,40.48316,-120.650186
BKS002,WESTERN NEVADA SUPPLY,950 S. ROCK BLVD.,SPARKS,NV,89431,jmecca@goblueteam.com,775-359-5800,,39.542216,-119.753138
BKS003,WESTERN NEVADA SUPPLY,10990 INDUSTRIAL WAY #A,TRUCKEE,CA,96161,chsm@goblueteam.com,530-582-8622,,39.338556,-120.180444
BKS004,WESTERN NEVADA SUPPLY,11427 W. EXECUTIVE DRIVE,BOISE,ID,83713,rosu@wns1.com,208-327-0519,,43.63999,-116.334051
BKT001,WESTERN NEVADA SUPPLY,2141 JAMES AVE,SOUTH LAKE TAHOE,CA,96158,cblaire@goblueteam.com,530-541-1884,,38.93,-119.98
BKU001,WESTERN NEVADA SUPPLY,5445 SOUTH CARSON STREET,CARSON CITY,NV,89701,aleuschner@goblueteam.com,775-882-0900,,39.149129,-119.733097
BKW001,WILLIAMS WHOLESALE SPLY,250 S. JEFFERSON AVE,COOKEVILLE,TN,38501,bobby@williamswholesale.com,931-528-6441,,36.201653,-85.526843
BKZ001,WHOLESALE SPECIALTIES - MORSCO,4800 EAST 48TH AVENUE,DENVER,CO,80216,tmangione@wholesalespecialties.com,303-296-2212,,39.784024,-104.95763
BLA001,WISCO SUPPLY INC,815 S. ST VRAIN ST,EL PASO,TX,79942,,915-544-8294,,31.76006,-106.492257
BLAC001,BLACKMAN PLUMBING SUPPLY-FERG,900 SYLVAN AVENUE,BAYPORT,NY,11705,klevine@blackman.com,631-823-4300,,40.747853,-73.05358
BLAC002,BLACKMAN PLUMBING SUPPLY-FERG,240 BROADWAY,HUNTINGTON STATION,NY,11746,vburger@blackman.com,631-271-0500,,40.815715,-73.364729
BLAC003,BLACKMAN PLUMBING SUPPLY-FERG,50 HAZEL ST.,HICKSVILLE,NY,11801,dfeliciano@blackman.com,516-931-6144,,40.762643,-73.523021
BLAC004,BLACKMAN PLUMBING SUPPLY-FERG,134-07 NORTHERN BLVD.,FLUSHING,NY,11354,sklein@blackman.com,718-939-7200,,40.768432,-73.826093
BLAC005,BLACKMAN PLUMBING SUPPLY-FERG,348 BROADWAY,LYNBROOK,NY,11563,blackmaninvoices@blackman.com,516-593-3100,,40.657513,-73.673957
BLAC006,BLACKMAN PLUMBING SUPPLY-FERG,444 COUNTRY RD. 39A,SOUTHAMPTON,NY,11968,Lregan@blackman.com,631-283-1500,,40.905862,-72.411951
BLAC007,BLACKMAN PLUMBING SUPPLY-FERG,85 FIFTH AVENUE ( AT 16TH),NEW YORK,NY,10003,jwarmbrand@blackman.com,212-337-1000,,40.731969,-73.988987
BLAC008,BLACKMAN PLUMBING SUPPLY-FERG,208 HERRICKS ROAD,MINEOLA,NY,11501,blackmaninvoices@blackman.com,516-742-1011,,40.747079,-73.639378
BLB001,WIGMAN COMPANY,313 PERRY ST,SIOUX CITY,IA,51102,,712-277-1170,,42.496323,-96.406436
BLC001,WILKINSON SUPPLY,3300 Bush Street,RALEIGH,NC,27609,cwilkinson@wilkinsonsupplyco.com,919-834-0395,,35.844016,-78.632922
BLF001,WIN-RITE PLUMBING SUPPLY,164 UNION AVE.,NEW ROCHELLE,NY,10801,,914-235-1100,,40.917133,-73.785079
BM001,MC FARLAND SUPPLY,1001 E. 14TH ST.,SIOUX FALLS,SD,57104,,605-334-2031,,43.578374,-96.721868
BMH001,WINTER PLUMBING,11401 ADVENTURE HILL LANE,CHESTERFIELD,VA,23838,,804-276-6260,,37.326743,-77.599244
BMN001,WISEWAY SUPPLY,8301 DIXIE HIGHWAY,FLORENCE,KY,41042,stthomas@wisewaysupply.com,859-371-2211,,38.987256,-84.650669
BMN002,WISEWAY PLUMBING,433 WARDS CORNER ROAD,LOVELAND,OH,45140,gwhitaker@wisewaysupply.com,513-576-1111,,39.25466,-84.257586
BMP001,WISCONSIN FLOORING CENTER,5117 VERONA ROAD,MADISON,WI,53719,,608-274-2500,,43.02712,-89.501829
BMZ001,WOOL KITCHEN & BATH,6778 N. MILITARY TRAIL,W. PALM BEACH,FL,33407,calvinp@woolsupply.com,561-863-7788,,26.753216,-80.080411
BN001,ACCURATE INDUSTRIES,511 Glenn Avenue,WHEELING,IL,60090,MGoldberg@accurateindustries.com,847-465-8990,,42.130297,-87.927413
BN002,ACCURATE INDUSTRIES,511 Glenn Avenue,WHEELING,IL,60090,lbarth@accurateindustries.com,847-465-8990,,42.130297,-87.927413
BNB001,W W W,525 NUBER AVE.,MT. VERNON,NY,10550,,914-663-6200,,40.906831,-73.83589
BNC001,WYOMING PLUMBING & HEATING,14600 WYOMING STREET,DETROIT,MI,48238,,313-933-9470,,42.396452,-83.141324
BNT001,RELAXATIONS. COM/AMER. HEALTH,PTY 800 - P.O. BOX 025724,MIAMI,FL,33102-5724,,786-206-0508,,25.775084,-80.194702
BNX001,YODELER INN,601 S. BROADWAY,RED LODGE,MT,59068,,406-446-1435,,45.198281,-109.338309
BNY001,DESIGN BATH & HARDWARE INC.,8687 MELROSE AVE. # B444,LOS ANGELES,CA,90069,mail@designbath-hardware.com,310-358-9669,,34.093412,-118.381373
BNZ001,WILLIAMS KITCHEN & BATH,658 RICHMOND NW,GRAND RAPIDS,MI,49501,RRinvelt@wmsdist.com,616-4771-0530,,42.965446,-85.670209
BNZ002,WILLIAMS KITCHEN & BATH,3850 29TH STREET,GRAND RAPIDS,MI,49512,RRinvelt@wmsdist.com,616-771-0530,,42.883504,-85.554746
BOB002,SCHMIDT QUALITY CONSTRUCTION,1001 CURTISS STREET,DOWNERS GROVE,IL,60515,SQC@COMCAST.NET,630-724-1800,,41.807787,-88.018509
BOB01,BOERMAN MOVING & STORAGE,2420 DAVEY ROAD,WOODRIDGE,IL,60517,SQC@COMCAST.NET,630-972-1000,,41.742432,-88.041942
BOC01,L & D APPLIANCE CORP,411 S. MYRTLE AVENUE,SANTA FE SPRINGS,CA,90670,craigm@indappl.com,628-303-2636,,33.933818,-118.066781
BOD001,RED RIVER SUPPLY,1251 DALZELL STREET,SHREVEPORT,LA,71103,,318-861-6162,,32.492369,-93.772123
BOI001,BIMCO CORPORATION,1007 NORTH LIBERTY STREET,WINSTON SALEM,NC,27101,Jennifer_bimco@bellsouth.net,336-724-2431,,36.105055,-80.217997
BOJ001,MURRAY CO. SUPPLY - MORSCO,260 OLIVE STREET,WINSTON SALEM,NC,27103-1625,Bill@MurraySupply.com,336-765-9480,,36.082331,-80.298674
BOL001,ELECTRIC MOTOR WORKS INC.,3635 WEST TWAIN AVENUE #C,LAS VEGAS,NV,89103,,702-871-6708,,36.113047,-115.216749
BOM001,PLUMBING & INDUSTRIAL SUPPLY,5181 SAN FERNANDO RD. W.,LOS ANGELES,CA,90039,,818-500-0011,,34.109617,-118.260085
BON001,LAS VEGAS SUPPLY,3250 W. HARMON AVE,LAS VEGAS,NV,89103,bernard@lv-supply.com,702-891-8500,,36.113047,-115.216749
BOQ001,CORONA-SOUTH PLBG,813 N BURLESON BLVD #A,Burleson,TX,76028,bmeyer@morsco.com,817-295-2253,,32.532081,-97.306538
BOR001,THOMPSON SUPPLY CO,1907 LOCUST STREET,MONTGOMERY,AL,36107,JOHNNYHARGROVE@THOMPSONSUPPLY.NET,334-264-7371,,32.379807,-86.277702
BOT001,KENNY PIPE & SUPPLY,205 PRIDE LANE S.W.,DECATUR,AL,35603,TGALLAWAY@KENNYPIPE.COM,256-351-2211,,34.542328,-86.979271
BOU001,JOHNSON-BURKES SUPPLY CO,518 EAST LAMAR,SHERMAN,TX,75090,cearles@johnsonburks.com,903-892-6148,,33.620647,-96.571184
BOU002,JOHNSON-BURKES SUPPLY CO,2360 N MAIN STREET,PARIS,TX,75460,sroberts@johnsonburks.com,903-784-2555,,33.646972,-95.577097
BOV001,MAXWELL PLBG SUPPLY,1113 N. HWY 67,CEDAR HILL,TX,75104,djones@maxwholesaleplumbing.com,972-291-9974,,32.585752,-96.956588
BOV002,MAXWELL PLBG SUPPLY,2475 W. BLUE MOUND RD.,HASLET,TX,76052,lgjones@sbcglobal.net,817-546-0452,,32.970808,-97.385278
BOV003,MAXWELL PLBG SUPPLY,5336 ROCHELLE,ROCKWALL,TX,75087,jmills@maxwholesaleplumbing.com,972-772-9880,,32.938572,-96.446717
BOW001,McREY DISTRIBUTORS,1201 BOILING SPRINGS RD.,SPARTANBURG,SC,29303,,864-582-8106,,34.988425,-81.965364
BOX001,GOODMAN SUPPLY,9750 JOHN W.ELLIOTT DRIVE,FRISCO,TX,75034,scott.cavender@skanadario.com,972-668-1005,,33.127248,-96.855555
BOX002,GOODMAN SUPPLY,1715 SOUTH LAMAR,DALLAS,TX,75215,scott.cavender@skanadario.com,214-565-1010,,32.758889,-96.767846
BOY001,SEE BZD001 (DUPLICATE ACCT),31239 MOUND ROAD,WARREN,MI,48090,Rfinley@hlclaeys.com,,,42.52144,-83.020184
BOZ001,HULBERT'S TRI-LAKE SUPPLY,123 JOHN MUNN ROAD,SARANAC LAKE,NY,12983-0249,,518-891-3141,,44.33657,-74.210823
BP001,CREGGER COMPANY,1 KITTIES LANDING DR.,BLUFFTON,SC,29910,amyrinius@creggercompany.com,843-815-7644,www.creggercompany.com,32.249675,-80.891708
BP002,CREGGER COMPANY,1035 19TH STREET SW,HICKORY,NC,28602,reginacarnevale@creggercompany.com,828-322-8765,www.creggercompany.com,35.690505,-81.369688
BP003,CREGGER COMPANY,629 12TH STREET,WEST COLUMBIA,SC,29169,joshfoster@creggercompany.com,803-791-5195,www.creggercompany.com,33.994668,-81.09317
BP004,CREGGER COMPANY,118 Spruce Street,BOONE,NC,28607,,828-264-1808,timothy.mickel@creggercompany.com,36.213349,-81.654212
BP006,CREGGER COMPANY,1931 FREEMAN MILL RD.,GREENSBORO,NC,27406,bradbolton@creggercompany.com,336-275-9740,www.creggercompany.com,36.011695,-79.772104
BP007,CREGGER COMPANY,7150 CROSS COUNTRY RD,North Charleston,SC,29418,richardbrookshire@creggercompany.com,843-552-1034,www.creggercompany.com,32.887609,-80.061602
BP008,CREGGER COMPANY,400 EAST MCBEE AVE STE 109,GREENVILLE,SC,29601,barbaradendy@creggercompany.com,864-527-3841,,34.848079,-82.402966
BP009,CREGGER COMPANY,307 Standing Springs Court,SIMPSONVILLE,SC,29680,accountspayable@creggercompany.com,864-235-2552,,34.701958,-82.286985
BP010,CREGGER COMPANY,1402 A RIVER ST,WILKESBORO,NC,28697,accountspayable@creggercompany.com,336-667-3366,,36.136566,-81.175198
BP011,CREGGER COMPANY,15690 WELLS HIGHWAY,SENECA,SC,29678,lwatz@wit-co.com,864-888-3030,,34.646422,-82.942774
BPA001,PETERSON PLUMBING SUPPLY,90 N. 6TH EAST,RICHFIELD,UT,84701,chavis@pplumber.com,435-896-8231,,38.71854,-111.788562
BPB001,ELECTRA-DUTCHESS WHOLESALE,344 MILL STREET,POUGHKEEPSIE,NY,12602,,,,41.700298,-73.921402
BPC001,SLAKEY BROTHERS,PO BOX 1126,CHICO,CA,95926,,530-895-8141,,39.74539,-121.845089
BPD001,L & G INTERIORS,3465 MOUNTAIN VIEW BLVD,ANGEL FIRE,NM,87710,landginteriors@msn.com,575-377-2997,,36.393726,-105.272668
BPE001,CRESCENT SUPPLY COMPANY,640 ROSEDALE AVENUE,ST.  LOUIS,MO,63112,,314-727-4260,,38.660616,-90.283004
BPF001,TALLMAN COMPANY,8642 PARDEE LANE,CRESTWOOD,MO,63126,,314-843-4466,,38.550792,-90.378933
BPG001,WAREHOUSE DISCOUNT CENTER,18821 SOLEDAD CANYON ROAD,CANYON COUNTRY,CA,91351,gailw@wdcappliances.com,661-251-9916,,34.427178,-118.470771
BPH001,WAREHOUSE DISCOUNT CENTER,887 E. VENTURA BLVD.,OXNARD,CA,93030,michellem@wdcappliances.com,805-278-0388,,34.206212,-119.174183
BPJ001,THE SAUNA PLACE,1505 GOULD DRIVE,COOKEVILLE,TN,38506,sales@saunaplace.com,931-525-3504,,36.1754,-85.454995
BPK001,BENHMARK PLUMBING,215 FOX CREEK RD,WOODSTOCK,GA,30188,,770-905-2353,,34.112675,-84.464391
BPM001,PARK SUPPLY CO. INC.,2918 10TH AVENUE,TUSCALOOSA,AL,35401,parksupplyco@bellsouth.net,205-345-8414,,33.190491,-87.578884
BPO001,PLUMBING AMERICA S.A.,11835 COLUMBET AVENUE,GILROY,CA,95020,,408-683-2631,,37.0187,-121.569086
BPP001,BLUE PLANET PLUMBING,1131 SWEETEN CREEK RD,ASHEVILLE,NC,28803,katti@blueplanetplumbing.com,828-423-6289,,35.534354,-82.521039
BPQ001,MLAO INC.DBA,1226 S. BASCOM AVENUE,SAN JOSE,CA,95128,,408-925-0222,,37.316656,-121.936404
BPR001,WOOL KITCHEN & BATH,12782 WESTLINKS DRIVE,FORT MYERS,FL,33913,raysa.acosta@woolsupply.us,239-332-0666,,26.543743,-81.737885
BPS001,WACA INC.,HIGHWAY 290,DRIPPING SPRINGS,TX,78620,,512-894-0907,,30.223679,-98.119536
BPU001,FAMILY HOME PRODUCTS INC.,1161 CALLE SUERTE,CAMARILLO,CA,93012,INFO@FAMILYHOMEPRODUCTS.NET,805-987-9977,,34.216668,-118.990368
BPV001,WALKER'S SUPPLY & PRO HARDWARE,210 S. CUMBERLAND ST.,MORRISTOWN,TN,37813,awj@walkersupply.com,423-586-4721,,36.184266,-83.272263
BPW001,E. W. BERGER & BRO. INC.,4814 PARK AVENUE,WEEHAWKEN,NJ,7086,jayrichman53@aol.com,201-863-1770,,40.769546,-74.020418
BPX001,DICKERSON SUPPLY COMPANY,4700 HIGHWAY 9 NORTH,ALPHARETTA,GA,30004,dickersoninc@bellsouth.net,770-781-1010,,34.133522,-84.292664
BPX002,DICKERSON SUPPLY COMPANY,1121 HUFF ROAD N.W.,ATLANTA,GA,30318,dickersoninc@bellsouth.net,404-352-5003,,33.790275,-84.444382
BPZ001,KOHLER COMPANY DEPOSIT,,,,,deb.resnichek@kohler.com,512-454-4619,,-26.228375,-51.067442
BQB001,MID-SOUTH PLBG. & ELEC. SUPPLY,2600 E. HIGHLAND DRIVE,JONESBORO,AR,72401,,870-932-8329,,35.855184,-90.665903
BQC001,VILLAGE PLUMBING & APPLIANCE,5403 KIRBY DRIVE,HOUSTON,TX,77005,,713-526-1491,,29.718361,-95.425777
BQD001,SLAKEY BROTHERS INC,601 WORK STREET,SALINAS,CA,93901,tbender@slakey.com,831-758-4222,,36.664932,-121.651931
BQF001,MANUFACTURER'S SUPPLY,3123 N. KY HIGHWAY 15,HAZARD,KY,41701,,606-439-1811,,37.285035,-83.194808
BQP001,BLAKE EQUIPMENT,61 WEST DUDLEY TOWN ROAD,BLOOMFIELD,CT,6002,chris.kosinski@blakeequip.com,860-243-1491,,41.826488,-72.730094
BQP002,BLAKE EQUIPMENT,13 THATCHER STREET,ALBANY,NY,12207,,518-465-0713,,42.652509,-73.750149
BQR001,COLEMAN SUPPLY,1024 SOUTH KERR AVE,WILMINGTON,NC,28406,,910-799-4877,,34.2367,-77.946197
BQS001,ABSOLUTE PLUMBING LLC-S.A.,2730 OMEGA PLACE,NORTH PALM BEACH,FL,33408,,,,26.842318,-80.06041
BQV001,PLUMBERS SUPPLY CO.,9151 LATTY AVE.,BERKELEY,MO,63134,greg.brown@plumbers1.com,314-725-5200,,38.740069,-90.340662
BQW001,WRIGHT PLUMBING,12127  PARK STREET,CERRITOS,CA,90703,,562-921-5370,,33.867623,-118.068782
